Year,Field,Company,Hybrid,Yield,Moisture,Erect,DoP,DoH,RM,Stand,PPA,IncRate&Exp/Reg
1999,DeKalb,LG Seeds,2530,175,19.9,100,4-May,11-Oct,NaN,,,
1999,DeKalb,LG Seeds,2544,156,18,100,4-May,11-Oct,NaN,,,
1999,DeKalb,LG Seeds,2579,186,21.6,99,4-May,11-Oct,NaN,,,
1999,DeKalb,LG Seeds,2584 BT,189,20.9,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Mark,97109,175,19.8,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Mark,98106,178,19.7,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Mark,98109,186,20.1,99,4-May,11-Oct,NaN,,,
1999,DeKalb,Mark,98112,193,22.7,99,4-May,11-Oct,NaN,,,
1999,DeKalb,Mark,99109,177,20.2,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Mark,99110,184,20.3,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Mark,99111,176,19.6,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Mark,99112,163,20.4,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Mark,113 RR,194,22.4,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Mark,96 BT 111,189,21.2,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Mark,98 BT 113,180,24.7,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Merschman,M-5110,178,21.8,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Merschman,M-5113,194,20.9,99,4-May,11-Oct,NaN,,,
1999,DeKalb,Merschman,M-8105,188,19.3,99,4-May,11-Oct,NaN,,,
1999,DeKalb,Merschman,M-8107,160,19.6,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Midwest,G7458BT,172,16.8,99,4-May,11-Oct,NaN,,,
1999,DeKalb,Midwest,G7711,191,21.7,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Midwest,X 91091 BT,180,25.9,99,4-May,11-Oct,NaN,,,
1999,DeKalb,Netseeds,1056,189,20.5,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Netseeds,1057,187,20.7,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Netseeds,1093,195,20.3,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Netseeds,1105,186,21.3,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Pfister,2025,191,19.3,99,4-May,11-Oct,NaN,,,
1999,DeKalb,Pfister,2680,197,21.7,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Pioneer,33A14,206,22.6,100,4-May,11-Oct,113,,,
1999,DeKalb,Pioneer,33G28,193,23.3,100,4-May,11-Oct,113,,,
1999,DeKalb,Pioneer,34B23,196,21.3,100,4-May,11-Oct,108,,,
1999,DeKalb,Pioneer,34D34,184,22,99,4-May,11-Oct,110,,,
1999,DeKalb,Pioneer,34G82,189,20.8,100,4-May,11-Oct,107,,,
1999,DeKalb,Pioneer,34W67,190,21.3,100,4-May,11-Oct,109,,,
1999,DeKalb,Pioneer,35P12,186,19.3,100,4-May,11-Oct,104,,,
1999,DeKalb,Renk,641,177,17.1,98,4-May,11-Oct,103,,,
1999,DeKalb,Renk,648,172,17.1,100,4-May,11-Oct,103,,,
1999,DeKalb,Renk,706,169,19.2,100,4-May,11-Oct,106,,,
1999,DeKalb,Renk,775,186,19.2,99,4-May,11-Oct,108,,,
1999,DeKalb,Renk,778,193,19.8,100,4-May,11-Oct,109,,,
1999,DeKalb,Renk,835,181,20.3,100,4-May,11-Oct,111,,,
1999,DeKalb,Renk,648BT,171,17.1,99,4-May,11-Oct,105,,,
1999,DeKalb,Renk,706BT,162,19,100,4-May,11-Oct,108,,,
1999,DeKalb,Roeschley,278,195,20.2,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Roeschley,351,196,20.9,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Roeschley,454,193,21.9,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Sieben,7650,188,19.1,99,4-May,11-Oct,NaN,,,
1999,DeKalb,Sieben,7685,189,20.9,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Sieben,7696,187,21.6,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Terra,1008B,172,16.8,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Terra,1058B,170,18.9,99,4-May,11-Oct,NaN,,,
1999,DeKalb,Terra,1109N,174,21.6,95,4-May,11-Oct,NaN,,,
1999,DeKalb,Terra,1149N,168,21.9,98,4-May,11-Oct,NaN,,,
1999,DeKalb,Trelay,7002,182,19.3,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Trelay,9095,188,21.6,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Trelay,HC7529BT,170,17.3,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Trelay,HC7879BT,181,24.5,100,4-May,11-Oct,114,,,
1999,DeKalb,United Seed,US C1029 BT,172,17.1,100,4-May,11-Oct,NaN,,,
1999,DeKalb,United Seed,US C1069 BT,170,18.7,100,4-May,11-Oct,NaN,,,
1999,DeKalb,United Seed,US E1050,175,18.9,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Whata Hybrid,4373,196,20.1,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Whata Hybrid,5219,185,21.4,99,4-May,11-Oct,NaN,,,
1999,DeKalb,Whata Hybrid,5259,184,21.9,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Whata Hybrid,5454,186,21.8,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Whata Hybrid,5488,186,20.7,99,4-May,11-Oct,NaN,,,
1999,DeKalb,Whata Hybrid,5498,192,20.8,100,4-May,11-Oct,NaN,,,
1999,DeKalb,Wilken,EX357,179,19.9,100,4-May,11-Oct,NaN,,,
1999,Monmouth,Adler,4200,143,21.9,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Agripro,AP-9559 BT,191,19.2,98,3-May,21-Sep,NaN,,,
1999,Monmouth,Agripro,AP-9565,191,19.6,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Burrus,442,189,21,100,3-May,21-Sep,108,,,
1999,Monmouth,Burrus,720,190,21.2,100,3-May,21-Sep,114,,,
1999,Monmouth,Burrus,678 BT,186,21.4,100,3-May,21-Sep,113,,,
1999,Monmouth,Burrus,BX 65,198,19.6,100,3-May,21-Sep,111,,,
1999,Monmouth,Callahan,C7630BT,184,21,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Callahan,C7761BT,188,21,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Callahan,EX6320,178,20.6,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Callahan,EX6510,184,23.7,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Cargill,6888,193,19.6,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Cargill,6431 IMI,187,19.7,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Cargill,6521 BT,193,19.9,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Cargill,7821 BT,172,22.4,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Crow,395,182,17.2,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Crow,493,181,19.3,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Crow,496 BT,192,21.8,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Crow,687 BT,183,23.4,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Dairyland,ST-1410,195,18.5,100,3-May,21-Sep,111,,,
1999,Monmouth,Dairyland,ST-1515,191,21.7,100,3-May,21-Sep,115,,,
1999,Monmouth,DeKalb,611,189,21,100,3-May,21-Sep,111,,,
1999,Monmouth,DeKalb,595BTY,185,18.6,100,3-May,21-Sep,109,,,
1999,Monmouth,DeKalb,618BTY,198,20.8,100,3-May,21-Sep,111,,,
1999,Monmouth,DeKalb,621BTY,194,20.2,100,3-May,21-Sep,112,,,
1999,Monmouth,DeKalb,626BTY,188,20.6,100,3-May,21-Sep,112,,,
1999,Monmouth,DeKalb,647BTY,193,22,100,3-May,21-Sep,114,,,
1999,Monmouth,DeKalb,679BTY,195,23.5,98,3-May,21-Sep,117,,,
1999,Monmouth,Diener,1040,181,17.8,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Diener,1050,186,20.5,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Diener,1070,190,19.5,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Diener,1099,183,21.3,98,3-May,21-Sep,NaN,,,
1999,Monmouth,Diener,1166,187,24.3,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Diener,9910 BT,196,18.9,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Diener,9915 BT,173,23.4,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Federal,FX39,190,20.3,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Freedom,5503,197,20.8,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Freedom,5555,200,21.2,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Freedom,5680,180,23.5,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Garst,8464,190,21.4,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Garst,8342 GLS/BT/IT,194,23.3,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Garst,8585 GLS/IT,187,19.6,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Garst,N 7348,190,20,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Garst,N 8421 BT/LL,212,20.8,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Golden Harvest,2529,180,19.2,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Golden Harvest,2547,190,19.9,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Golden Harvest,2552,196,19.5,99,3-May,21-Sep,NaN,,,
1999,Monmouth,Golden Harvest,2566,192,20.8,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Golden Harvest,9229,190,21.2,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Golden Harvest,9345,199,22.5,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Golden Harvest,9405,183,22.2,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Golden Harvest,9230 BT,193,20.5,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Golden Harvest,9285 BT,196,19.9,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Golden Harvest,EX98590,164,16.4,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Golden Harvest,EX98602,190,18.5,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Great Lakes,5849,194,20.6,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Great Lakes,6113,195,19.6,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Great Lakes,6211,178,20.3,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Great Lakes,6317,187,21.7,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Growmark,6576,191,18.9,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Growmark,6598,177,19.7,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Growmark,6648,175,19.8,99,3-May,21-Sep,NaN,,,
1999,Monmouth,Growmark,6890,184,20.7,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Hoblit,519,196,20,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Horizon,7365,192,19.7,99,3-May,21-Sep,111,,,
1999,Monmouth,Horizon,7436,169,20.9,100,3-May,21-Sep,114,,,
1999,Monmouth,Kruger,2014,202,19.8,100,3-May,21-Sep,110,,,
1999,Monmouth,Kruger,2017,205,23.5,100,3-May,21-Sep,113,,,
1999,Monmouth,Kruger,9618,195,23.9,100,3-May,21-Sep,114,,,
1999,Monmouth,Kruger,9620,209,23.7,99,3-May,21-Sep,116,,,
1999,Monmouth,Kruger,9817,186,23,100,3-May,21-Sep,113,,,
1999,Monmouth,Kruger,9912,201,22,100,3-May,21-Sep,108,,,
1999,Monmouth,Kruger,9915,196,22.7,100,3-May,21-Sep,111,,,
1999,Monmouth,Kruger,2010BT,167,18.5,100,3-May,21-Sep,106,,,
1999,Monmouth,Kruger,2014BT,188,19.9,100,3-May,21-Sep,110,,,
1999,Monmouth,Kruger,9513RR,179,18.9,100,3-May,21-Sep,109,,,
1999,Monmouth,Kruger,9614A,193,19.6,100,3-May,21-Sep,110,,,
1999,Monmouth,Kruger,9614ABT,194,19.3,99,3-May,21-Sep,110,,,
1999,Monmouth,Kruger,9814BT,194,21,100,3-May,21-Sep,110,,,
1999,Monmouth,Kruger,9816BT,184,23.5,100,3-May,21-Sep,112,,,
1999,Monmouth,Kruger,9910BT,192,17.7,100,3-May,21-Sep,106,,,
1999,Monmouth,Kruger,9912+BT,182,20.2,100,3-May,21-Sep,108,,,
1999,Monmouth,Kruger,9912RR,205,21.5,100,3-May,21-Sep,108,,,
1999,Monmouth,Kruger,9913RR/BT,195,18.9,100,3-May,21-Sep,109,,,
1999,Monmouth,Kruger,9914A,194,20.1,100,3-May,21-Sep,110,,,
1999,Monmouth,Kruger,EX115,190,20.1,100,3-May,21-Sep,111,,,
1999,Monmouth,Kruger,EX913,186,20.6,100,3-May,21-Sep,109,,,
1999,Monmouth,Kruger,EX913BT,193,19.7,100,3-May,21-Sep,109,,,
1999,Monmouth,Lewis,4137,195,21.2,100,3-May,21-Sep,108,,,
1999,Monmouth,Lewis,5559,187,22.5,100,3-May,21-Sep,111,,,
1999,Monmouth,Lewis,5909 BT,188,22.4,100,3-May,21-Sep,112,,,
1999,Monmouth,LG Seeds,2579,200,20.5,100,3-May,21-Sep,NaN,,,
1999,Monmouth,LG Seeds,2587,182,21,100,3-May,21-Sep,NaN,,,
1999,Monmouth,LG Seeds,2694,186,22.7,99,3-May,21-Sep,NaN,,,
1999,Monmouth,LG Seeds,2584 BT,196,18.9,100,3-May,21-Sep,NaN,,,
1999,Monmouth,LG Seeds,2599 BT,192,20.7,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Merschman,M-5110,183,19.7,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Merschman,M-5113,186,18.9,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Merschman,M-6114,200,22.8,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Merschman,M-8108,181,19.9,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Merschman,M-8111,169,19.9,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Merschman,M-8112,194,18.8,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Merschman,M-8113,197,19.3,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Merschman,M-9112,191,20,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Merschman,M-9113,197,21.6,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Midwest,G7790BT,188,21.2,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Midwest,G8758BT,192,23.3,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Midwest,G8795,195,24.1,99,3-May,21-Sep,NaN,,,
1999,Monmouth,Netseeds,1105,195,19.7,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Netseeds,1125,195,19.9,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Netseeds,1167,189,23.7,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Netseeds,1177,201,23.8,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Pfister,2550,192,21.1,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Pfister,2680,197,20,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Pfister,3321,188,23.6,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Pioneer,33A14,209,21.2,100,3-May,21-Sep,113,,,
1999,Monmouth,Pioneer,33G27,211,22.3,100,3-May,21-Sep,113,,,
1999,Monmouth,Pioneer,33G28,202,22.1,100,3-May,21-Sep,113,,,
1999,Monmouth,Pioneer,33P67,228,23.2,100,3-May,21-Sep,114,,,
1999,Monmouth,Pioneer,34B23,206,20.2,98,3-May,21-Sep,108,,,
1999,Monmouth,Pioneer,34K78,187,19.7,100,3-May,21-Sep,108,,,
1999,Monmouth,Pioneer,34W67,187,20.2,100,3-May,21-Sep,109,,,
1999,Monmouth,Pocklington,4871,185,19.8,99,3-May,21-Sep,NaN,,,
1999,Monmouth,Pocklington,4981,184,20.6,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Pocklington,5071,194,20.1,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Pocklington,5151,185,21.3,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Pocklington,5921,183,21.4,96,3-May,21-Sep,NaN,,,
1999,Monmouth,Prairie,SX525,171,18.2,99,3-May,21-Sep,NaN,,,
1999,Monmouth,Renk,778,183,17.8,100,3-May,21-Sep,109,,,
1999,Monmouth,Renk,818,176,20.2,100,3-May,21-Sep,110,,,
1999,Monmouth,Renk,856,177,20.1,100,3-May,21-Sep,112,,,
1999,Monmouth,Renk,864,192,19.8,100,3-May,21-Sep,112,,,
1999,Monmouth,Renk,864BT,190,20.8,100,3-May,21-Sep,114,,,
1999,Monmouth,Sieben,7685,194,18.8,99,3-May,21-Sep,NaN,,,
1999,Monmouth,Sieben,7691,184,21,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Sieben,7696,201,20.2,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Stone,HC7747BT,194,21,100,3-May,21-Sep,112,,,
1999,Monmouth,Stone,HC7834RR,201,21.3,100,3-May,21-Sep,110,,,
1999,Monmouth,Stone,HC7878BTCL,187,21.6,100,3-May,21-Sep,113,,,
1999,Monmouth,Stone,HC7879BT,161,23.6,100,3-May,21-Sep,114,,,
1999,Monmouth,Stone,SXM7,207,23.3,100,3-May,21-Sep,113,,,
1999,Monmouth,Terra,1122,205,21.1,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Terra,1128,181,21.3,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Terra,1109N,152,21.9,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Trisler,T-5246,194,20,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Trisler,T-5246BT,196,21.3,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Trisler,T-5313,187,22.9,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Trisler,T-5343,188,24.1,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Trisler,T-5343BT,191,23.7,100,3-May,21-Sep,NaN,,,
1999,Monmouth,United Seed,US C1069 BT,181,18.6,100,3-May,21-Sep,NaN,,,
1999,Monmouth,United Seed,US C1079 RR,164,16.8,99,3-May,21-Sep,NaN,,,
1999,Monmouth,United Seed,US C1099,190,17.5,100,3-May,21-Sep,NaN,,,
1999,Monmouth,United Seed,US C1099 ND,142,22.1,100,3-May,21-Sep,NaN,,,
1999,Monmouth,United Seed,US C1109 BT,181,17.3,99,3-May,21-Sep,NaN,,,
1999,Monmouth,United Seed,US C1119 ND,143,21.8,100,3-May,21-Sep,NaN,,,
1999,Monmouth,United Seed,US C1119 RR,194,18.6,100,3-May,21-Sep,NaN,,,
1999,Monmouth,United Seed,US C1129,188,19.9,100,3-May,21-Sep,NaN,,,
1999,Monmouth,United Seed,US C1129 BT,189,19.1,100,3-May,21-Sep,NaN,,,
1999,Monmouth,United Seed,US C1139 RR,198,21.4,100,3-May,21-Sep,NaN,,,
1999,Monmouth,United Seed,US E1050,178,18.6,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Unity,US 6287 A,194,22.1,100,3-May,21-Sep,NaN,,,
1999,Monmouth,Wilken,1100,196,19.8,100,3-May,21-Sep,NaN,,,
1999,Urbana,Adler,4250,173,21.2,97,1-May,24-Sep,NaN,,,
1999,Urbana,AG Venture,AV 825,188,21.4,99,1-May,24-Sep,NaN,,,
1999,Urbana,Agripro,AP-9559 BT,184,20.6,97,1-May,24-Sep,NaN,,,
1999,Urbana,Agripro,AP-9565,197,21.3,98,1-May,24-Sep,NaN,,,
1999,Urbana,Beck,5305,185,19.8,86,1-May,24-Sep,108,,,
1999,Urbana,Beck,5349,186,20.6,97,1-May,24-Sep,107,,,
1999,Urbana,Beck,5360,177,20.5,97,1-May,24-Sep,109,,,
1999,Urbana,Beck,5405,181,21.8,92,1-May,24-Sep,110,,,
1999,Urbana,Beck,X5505BT,193,22.2,97,1-May,24-Sep,111,,,
1999,Urbana,Bio Gene,BG307,177,20.4,90,1-May,24-Sep,NaN,,,
1999,Urbana,Bio Gene,BG309,188,21.3,96,1-May,24-Sep,NaN,,,
1999,Urbana,Bio Gene,BG312,179,22.3,96,1-May,24-Sep,NaN,,,
1999,Urbana,Bio Gene,BG316,188,23.8,91,1-May,24-Sep,NaN,,,
1999,Urbana,Burrus,436,174,20.3,99,1-May,24-Sep,108,,,
1999,Urbana,Burrus,442,193,21.7,96,1-May,24-Sep,108,,,
1999,Urbana,Burrus,678 BT,185,21.8,90,1-May,24-Sep,113,,,
1999,Urbana,Burrus,BX 65,190,21.4,98,1-May,24-Sep,111,,,
1999,Urbana,Callahan,C7761,180,21.4,98,1-May,24-Sep,NaN,,,
1999,Urbana,Callahan,C7761BT,190,22.1,96,1-May,24-Sep,NaN,,,
1999,Urbana,Callahan,C7946,182,18.7,100,1-May,24-Sep,NaN,,,
1999,Urbana,Callahan,C7953X,185,18,99,1-May,24-Sep,NaN,,,
1999,Urbana,Cargill,6888,189,21.7,98,1-May,24-Sep,NaN,,,
1999,Urbana,Cargill,6431 IMI,182,19.9,100,1-May,24-Sep,NaN,,,
1999,Urbana,Cargill,6521 BT,179,20.9,99,1-May,24-Sep,NaN,,,
1999,Urbana,Cargill,7821 BT,189,22.6,98,1-May,24-Sep,NaN,,,
1999,Urbana,Corn Belt,C59B8,180,20.9,89,1-May,24-Sep,NaN,,,
1999,Urbana,Corn Belt,C608,192,21.7,99,1-May,24-Sep,NaN,,,
1999,Urbana,Crow,395,172,19,98,1-May,24-Sep,NaN,,,
1999,Urbana,Crow,493,189,20.1,99,1-May,24-Sep,NaN,,,
1999,Urbana,Crow,496 BT,187,21.7,95,1-May,24-Sep,NaN,,,
1999,Urbana,Crow,687 BT,185,23.4,99,1-May,24-Sep,NaN,,,
1999,Urbana,Dairyland,ST-1213 BT,191,21.7,98,1-May,24-Sep,113,,,
1999,Urbana,Dairyland,ST-1410,186,19.9,94,1-May,24-Sep,111,,,
1999,Urbana,Dairyland,ST-1412,189,21.6,99,1-May,24-Sep,111,,,
1999,Urbana,Dairyland,ST-1416,189,21.3,99,1-May,24-Sep,114,,,
1999,Urbana,Dairyland,ST-1511,176,20.9,88,1-May,24-Sep,111,,,
1999,Urbana,Dairyland,ST-1515,192,21.8,97,1-May,24-Sep,115,,,
1999,Urbana,DeKalb,611,186,21.1,99,1-May,24-Sep,111,,,
1999,Urbana,DeKalb,595BTY,185,19.4,97,1-May,24-Sep,109,,,
1999,Urbana,DeKalb,621BTY,188,20.9,99,1-May,24-Sep,112,,,
1999,Urbana,DeKalb,626BTY,192,21.2,89,1-May,24-Sep,112,,,
1999,Urbana,DeKalb,647BTY,186,22.2,98,1-May,24-Sep,114,,,
1999,Urbana,Frey,450,161,19.7,89,1-May,24-Sep,NaN,,,
1999,Urbana,Garst,8464,189,22.1,97,1-May,24-Sep,NaN,,,
1999,Urbana,Garst,8342 GLS/BT/IT,195,23.1,99,1-May,24-Sep,NaN,,,
1999,Urbana,Garst,8585 GLS/IT,189,19.9,98,1-May,24-Sep,NaN,,,
1999,Urbana,Garst,N 7348,194,20.5,99,1-May,24-Sep,NaN,,,
1999,Urbana,Garst,N 8421 BT/LL,212,21.8,98,1-May,24-Sep,NaN,,,
1999,Urbana,Golden Harvest,2495,188,19.2,97,1-May,24-Sep,NaN,,,
1999,Urbana,Golden Harvest,2515,187,20,94,1-May,24-Sep,NaN,,,
1999,Urbana,Golden Harvest,2547,187,21,95,1-May,24-Sep,NaN,,,
1999,Urbana,Golden Harvest,2552,187,20.5,99,1-May,24-Sep,NaN,,,
1999,Urbana,Golden Harvest,8250,179,17.9,99,1-May,24-Sep,NaN,,,
1999,Urbana,Golden Harvest,9229,197,21.5,99,1-May,24-Sep,NaN,,,
1999,Urbana,Golden Harvest,9345,193,21.9,98,1-May,24-Sep,NaN,,,
1999,Urbana,Golden Harvest,9285 BT,184,21.3,96,1-May,24-Sep,NaN,,,
1999,Urbana,Golden Harvest,EX98590,161,17.6,97,1-May,24-Sep,NaN,,,
1999,Urbana,Golden Harvest,EX98602,179,18.8,98,1-May,24-Sep,NaN,,,
1999,Urbana,Golden Harvest,EX98777,190,20.5,99,1-May,24-Sep,NaN,,,
1999,Urbana,Great Lakes,5849,180,20.7,100,1-May,24-Sep,NaN,,,
1999,Urbana,Great Lakes,5910,188,20.8,100,1-May,24-Sep,NaN,,,
1999,Urbana,Great Lakes,6211,182,20.9,100,1-May,24-Sep,NaN,,,
1999,Urbana,Great Lakes,6060 BT,189,20.8,99,1-May,24-Sep,NaN,,,
1999,Urbana,Growmark,6576,181,20,93,1-May,24-Sep,NaN,,,
1999,Urbana,Growmark,6598,174,20.6,99,1-May,24-Sep,NaN,,,
1999,Urbana,Growmark,6648,186,21,98,1-May,24-Sep,NaN,,,
1999,Urbana,Growmark,6890,182,21.1,97,1-May,24-Sep,NaN,,,
1999,Urbana,Hoblit,519,186,21.4,97,1-May,24-Sep,NaN,,,
1999,Urbana,Hoblit,520,190,21.9,99,1-May,24-Sep,NaN,,,
1999,Urbana,Horizon,7365,192,21.4,97,1-May,24-Sep,111,,,
1999,Urbana,Horizon,7373,190,21.7,96,1-May,24-Sep,108,,,
1999,Urbana,Kruger,2014,187,20.6,97,1-May,24-Sep,110,,,
1999,Urbana,Kruger,2017,206,23.8,96,1-May,24-Sep,113,,,
1999,Urbana,Kruger,9618,177,24.5,97,1-May,24-Sep,114,,,
1999,Urbana,Kruger,9620,209,23.7,96,1-May,24-Sep,116,,,
1999,Urbana,Kruger,9817,187,23.2,99,1-May,24-Sep,113,,,
1999,Urbana,Kruger,9912,200,22.3,98,1-May,24-Sep,108,,,
1999,Urbana,Kruger,9915,199,23,100,1-May,24-Sep,111,,,
1999,Urbana,Kruger,2014BT,179,20.7,98,1-May,24-Sep,110,,,
1999,Urbana,Kruger,9513RR,188,20.4,100,1-May,24-Sep,109,,,
1999,Urbana,Kruger,9614A,186,21.4,98,1-May,24-Sep,110,,,
1999,Urbana,Kruger,9614ABT,193,20.4,95,1-May,24-Sep,110,,,
1999,Urbana,Kruger,9814BT,191,22,95,1-May,24-Sep,110,,,
1999,Urbana,Kruger,9816BT,195,23,99,1-May,24-Sep,112,,,
1999,Urbana,Kruger,9912+BT,182,21.1,91,1-May,24-Sep,108,,,
1999,Urbana,Kruger,9912RR,194,21.7,99,1-May,24-Sep,108,,,
1999,Urbana,Kruger,9913RR/BT,192,20.5,90,1-May,24-Sep,109,,,
1999,Urbana,Kruger,9914A,189,21.7,97,1-May,24-Sep,110,,,
1999,Urbana,Kruger,EX115,178,21,91,1-May,24-Sep,111,,,
1999,Urbana,Kruger,EX913,173,20.7,80,1-May,24-Sep,109,,,
1999,Urbana,Kruger,EX913BT,187,21.2,89,1-May,24-Sep,109,,,
1999,Urbana,LG Seeds,2530,177,18.8,98,1-May,24-Sep,NaN,,,
1999,Urbana,LG Seeds,2544,154,17.4,98,1-May,24-Sep,NaN,,,
1999,Urbana,LG Seeds,2579,186,21.4,96,1-May,24-Sep,NaN,,,
1999,Urbana,LG Seeds,2587,182,21.5,97,1-May,24-Sep,NaN,,,
1999,Urbana,LG Seeds,2694,183,23.3,96,1-May,24-Sep,NaN,,,
1999,Urbana,LG Seeds,2584 BT,187,20.5,94,1-May,24-Sep,NaN,,,
1999,Urbana,LG Seeds,2599 BT,182,21.4,95,1-May,24-Sep,NaN,,,
